spot	Activated neural stem cell	Astrocyte	Basket cell	Bergmann glial cell	CCK basket cell	Cajal-Retzius cell	Chandelier cell	Dorsal otocyst	Early intermediate precursor cell	Early neuroblast	Endothelial cell	Ependymal cell	Immature olfactory sensory neuron	Interneuron-selective cell	Late activated neural stem cell	Late neuroblast	Long-projecting GABAergic cell	Macrophage	Martinotti cell	Mature olfactory sensory neuron	Microglial cell	Mural cell	Neural stem cell	Neuroblast	Neuron	O cell	Olfactory ensheathing glia	Olfactory sensory neuron	Oligodendrocyte	Oligodendrocyte precursor cell	Precursor cell	Progenitor cell	Quiescent neural stem cell	Smooth muscle cell	Type I spiral ganglion neuron	Type IA spiral ganglion neuron	Type IB spiral ganglion neuron	Type IC spiral ganglion neuron	Type II spiral ganglion neuron	Ventral otocyst
6x58	0.000893561	0.0008094178	0.0014434292	0.00055975054	0.00081583695	0.0019716339	0.122577704	0.006745602	0.003229316	0.0018600592	0.0031031573	0.002130301	0.0014893862	0.0043064626	0.0029404378	0.0026808465	0.028622039	0.0010731694	0.65967476	0.0020037438	0.00182827	0.0009975901	0.0010487544	0.0026208898	0.02213924	0.0015992967	0.0006822032	0.0052556326	0.0022107908	0.0006227466	0.004014683	0.005947057	0.00122747	0.00050326815	0.07488192	0.0027237248	0.0051920917	0.012813814	0.0022739687	0.0024860238
22x18	0.22803096	0.015217468	0.0069448715	0.018293161	0.006069743	0.0018516151	0.0033950533	0.008559913	0.0047045676	0.033769187	0.007991375	0.018037442	0.011708247	0.002805773	0.031113831	0.0048614647	0.0034106385	0.0070531997	0.004883487	0.00935129	0.015078129	0.0063146544	0.15118007	0.0067020184	0.0024812133	0.10876186	0.030890344	0.0050653676	0.11904945	0.010713787	0.005141425	0.010009956	0.061033413	0.0059922826	0.0017978047	0.007524231	0.006655975	0.0050273756	0.0036549815	0.008872361
32x34	0.0057920343	0.12533852	0.07903002	0.030005733	0.111524224	0.024759673	0.02754088	0.073950805	0.0094716055	0.0052176006	0.0051832157	0.006255348	0.06489428	0.0062148822	0.0058099357	0.007525983	0.0008314942	0.0067072404	0.03020135	0.00934448	0.011686275	0.006467256	0.0045271446	0.005661519	0.047848392	0.008071602	0.019001296	0.016264457	0.008383667	0.0186014	0.010043682	0.0066183885	0.06408774	0.0069849985	0.020256454	0.024394805	0.043035932	0.011799678	0.027029963	0.0036360414
33x105	0.045455605	0.024391102	0.00834792	0.05302104	0.012085733	0.002983962	0.008120941	0.0075032893	0.008942501	0.008510541	0.10165589	0.027524985	0.014754113	0.026913969	0.010379157	0.026060492	0.017580671	0.025570538	0.025363931	0.016251681	0.01434202	0.04897181	0.090746954	0.05473835	0.01360866	0.0035873675	0.04716714	0.005431532	0.003981266	0.004182888	0.009382502	0.008033828	0.14669868	0.034594532	0.002415607	0.0058429353	0.0025599736	0.0024728067	0.015835322	0.01398781
17x53	0.013615393	0.1015477	0.010375265	0.041873094	0.006913501	0.026217679	0.072969705	0.0052125016	0.009337093	0.005776303	0.0052732215	0.011979313	0.00566583	0.06299856	0.00815182	0.004548995	0.015477428	0.068749204	0.0031024811	0.009719748	0.043679286	0.0062566823	0.023910742	0.0536261	0.0787665	0.005680598	0.009946293	0.004168391	0.0066606323	0.002602193	0.007596322	0.01037063	0.02716572	0.007767928	0.010766755	0.12701716	0.053652547	0.013049868	0.005555198	0.012255707
69x27	0.0038622	0.10331765	0.00509623	0.018115878	0.15845768	0.058352355	0.0021946349	0.004011931	0.0047244956	0.005368732	0.0030008627	0.0031498529	0.103166156	0.0016292538	0.016450943	0.011172042	0.13456051	0.0022922158	0.0060629183	0.013055485	0.003607515	0.0039071077	0.025875019	0.0045538438	0.002644574	0.011950369	0.038643252	0.007899953	0.013950221	0.12546073	0.0038574259	0.013816967	0.005302201	0.002262788	0.0024024886	0.0030469967	0.014200692	0.01150201	0.04095349	0.0061202953
37x53	0.020197527	0.04781937	0.012573894	0.04572524	0.046563186	0.00457255	0.02308683	0.018166948	0.0061209323	0.008708317	0.012983081	0.013325872	0.006264591	0.010951785	0.0077483314	0.0077991867	0.002761465	0.0017004475	0.004165275	0.012296365	0.0042024073	0.038706023	0.01028862	0.0055089747	0.0048544845	0.15427928	0.034625527	0.0059732525	0.10907807	0.16184953	0.005759514	0.0062759733	0.04401449	0.040044155	0.010691057	0.012284122	0.023956848	0.002515844	0.0031094274	0.008451256
51x89	0.0051619494	0.0027481192	0.014494324	0.0012785256	0.007598527	0.050255537	0.0060485243	0.002630049	0.11332315	0.006967331	0.0064101354	0.012440435	0.051494233	0.09464234	0.009629497	0.011782597	0.08194341	0.0021082722	0.013139777	0.0054990826	0.009577171	0.00469517	0.0034323158	0.14153785	0.107590966	0.0054703886	0.008246648	0.03455578	0.0045642136	0.0051004537	0.011391881	0.0048030578	0.00832475	0.0029650943	0.020930147	0.0016105027	0.013302456	0.04880254	0.060798664	0.0027041966
15x51	0.10841563	0.021836802	0.0038466589	0.015221726	0.015170902	0.0026962506	0.0069847936	0.016546827	0.0818936	0.0034571763	0.011658388	0.011140367	0.005165261	0.011457677	0.0071827774	0.004112803	0.0037806153	0.005704341	0.0066679027	0.0062350743	0.009553241	0.007879019	0.08088477	0.019495199	0.002934739	0.0341945	0.020351546	0.0084063	0.033378977	0.024218908	0.009622219	0.31609982	0.049039677	0.0057287705	0.0034822798	0.0047647147	0.0023724607	0.0020324213	0.007656459	0.008728401
42x40	0.0052398597	0.09080777	0.028089425	0.009564558	0.13706724	0.029568058	0.10987029	0.0026441822	0.008888884	0.005458396	0.010494567	0.003862645	0.006766156	0.007023203	0.008416463	0.078062855	0.0015952181	0.012676331	0.004322411	0.004914258	0.007237844	0.01914422	0.009838167	0.0020728237	0.004878305	0.026069859	0.017679041	0.032843757	0.055844024	0.015601534	0.0045769387	0.007216426	0.038467973	0.050911244	0.06154607	0.020542607	0.031903643	0.0035950372	0.0069653075	0.017732453
52x78	0.004933971	0.009881292	0.015206019	0.0037348326	0.040074036	0.019277735	0.009453901	0.00805058	0.09895548	0.09690492	0.004731796	0.008770381	0.008957127	0.02748154	0.07690424	0.008361014	0.056115728	0.06608447	0.04539657	0.0038762009	0.048366565	0.0028881475	0.0064026844	0.029715337	0.05204256	0.00293749	0.007429987	0.01804267	0.0058350055	0.0045592375	0.014031515	0.008982758	0.005468174	0.009895509	0.020250604	0.017643426	0.027950909	0.06669166	0.02533886	0.012375093
24x48	0.0068832785	0.0035819279	0.0052173086	0.005648561	0.0035030209	0.0016994962	0.009561037	0.020917414	0.011655653	0.07838158	0.0053708567	0.0062502227	0.0038824284	0.123428755	0.012689231	0.009864346	0.004782702	0.0059574316	0.005145062	0.0046716565	0.012622267	0.0045759194	0.06557296	0.005827175	0.06847404	0.0072255493	0.0015932331	0.0031818564	0.00449518	0.0029095742	0.27158186	0.009209716	0.002978854	0.003188772	0.013736957	0.09130376	0.0024006336	0.029083373	0.0051192734	0.06582706
16x96	0.006365145	0.017232189	0.012787305	0.019184483	0.0054251472	0.009268834	0.019342856	0.0048692916	0.009758825	0.0066955234	0.015065858	0.026297089	0.0094542075	0.036287688	0.08795969	0.05190665	0.0022327672	0.022548495	0.047007367	0.036492046	0.013272242	0.030625807	0.045921855	0.014541039	0.055048656	0.009194588	0.06689635	0.007848678	0.010967267	0.0069847363	0.013824735	0.0108465105	0.1997182	0.019836944	0.008307802	0.00929943	0.010273967	0.008513721	0.005363363	0.006532667
32x88	0.008233966	0.0043704957	0.0051202974	0.0046210745	0.058616154	0.005760291	0.00990813	0.0032343983	0.071712255	0.008411816	0.026452338	0.0026904447	0.021215172	0.032097775	0.11637093	0.0061705825	0.011758893	0.017709337	0.024018753	0.0054016337	0.013828189	0.0051679374	0.0036189961	0.06288657	0.055666577	0.004381939	0.0064192424	0.0028606304	0.0063663973	0.0015711667	0.009066793	0.28619787	0.0023493897	0.005608671	0.017060686	0.008195334	0.004071134	0.012341476	0.0422704	0.0061958767
36x50	0.0036496096	0.16501161	0.021306077	0.027252609	0.050804216	0.008770447	0.04173123	0.07188607	0.009265109	0.0048957155	0.003134862	0.0043127066	0.007057973	0.011682096	0.06870877	0.04015736	0.004395914	0.013218885	0.0036524823	0.012242657	0.0029915096	0.0042393673	0.020255858	0.0033700862	0.00397196	0.031607755	0.011871592	0.007715392	0.038971044	0.013549173	0.0091002835	0.006504845	0.14747521	0.024234643	0.03239628	0.014724049	0.004061868	0.001829185	0.0010673292	0.046926096
55x63	0.0056885732	0.012540353	0.009438442	0.010984244	0.0048993505	0.011051017	0.024329366	0.0030975274	0.0067529813	0.007393995	0.0032242597	0.013581949	0.03688884	0.003378167	0.009124431	0.0044969195	0.06042866	0.040261447	0.010104914	0.0116660595	0.07907096	0.0103294	0.046020888	0.04063847	0.034284133	0.006011503	0.025505908	0.008035571	0.0064778524	0.0039783735	0.0036407406	0.32041422	0.003797708	0.005322563	0.004580512	0.0072786	0.06379114	0.00813779	0.028985936	0.004366221
15x47	0.0011015403	0.001193817	0.11531005	0.0019911244	0.007753879	0.008767868	0.0024411813	0.0019800204	0.0024826233	0.00067593035	0.0008421882	0.0024526133	0.002324669	0.0024015862	0.002537714	0.0030038443	0.001988884	0.0031399992	0.0022174362	0.029976672	0.003831479	0.001595452	0.0025124208	0.6967316	0.024288978	0.003121147	0.0015292738	0.0048959358	0.0017613109	0.003990645	0.0022303928	0.0035654253	0.0016639339	0.0013943712	0.018126084	0.00523318	0.019803623	0.0057517593	0.001038285	0.0023510745
48x64	0.07438837	0.010592229	0.004816937	0.026497062	0.0058862707	0.0031490535	0.008156311	0.004534768	0.008383041	0.0048839278	0.016354674	0.03211751	0.067618795	0.006356231	0.014111743	0.0085130315	0.0026868405	0.015643736	0.014827541	0.011336477	0.047903635	0.010645429	0.100599974	0.0020719361	0.002798342	0.12932192	0.031529095	0.023825273	0.147195	0.03672328	0.008661863	0.0062577184	0.047638264	0.022024656	0.0015797395	0.008708749	0.008824834	0.00085826963	0.0069993436	0.014978078
39x27	0.009564378	0.008112442	0.026337195	0.0117111	0.010993788	0.016993957	0.0026760236	0.07209247	0.10401369	0.009525933	0.011627601	0.019102907	0.0811186	0.012928582	0.08758245	0.068556204	0.006617811	0.005388227	0.007930753	0.015039014	0.017561901	0.013527835	0.0038900145	0.002351192	0.005722831	0.025449123	0.00838596	0.044715844	0.0150366435	0.005247092	0.013014253	0.0114917	0.0061085196	0.0049685123	0.03228244	0.010326256	0.13757992	0.029862257	0.01685593	0.00770867
25x49	0.003520624	0.0011829666	0.0020222827	0.0022299995	0.0054384302	0.005176043	0.0041925833	0.029928314	0.17154783	0.0059847324	0.0014791864	0.00241834	0.0032044551	0.013574652	0.021412073	0.018553426	0.00058143283	0.002419078	0.009385641	0.0030592727	0.0035342888	0.0013421691	0.0033696177	0.010124098	0.006728684	0.0034678637	0.0016786637	0.0044376105	0.0024716717	0.0020603817	0.5753675	0.0069776834	0.003844037	0.0035374516	0.010369729	0.014239086	0.005828013	0.016103573	0.0035494803	0.0136571005
40x72	0.034483355	0.0009184713	0.0012665575	0.0003437083	0.0010517484	0.0008310506	0.00068754837	0.00073383754	0.0019348765	0.0010553816	0.0026540223	0.07287771	0.00059648487	0.000412179	0.00192946	0.0009352155	0.00056934217	0.021422984	0.0007361707	0.00045765514	0.74413496	0.021540843	0.0015457142	0.0009454692	0.00070104486	0.0011776743	0.00624071	0.00049198925	0.001078223	0.0003332215	0.0010453257	0.0019913863	0.00030809638	0.013751039	0.0007724695	0.000756839	0.002055268	0.00042268456	0.004264979	0.050544318
30x58	0.05707771	0.007517234	0.0057020434	0.06607065	0.0065507884	0.014239857	0.010939219	0.052063163	0.007880441	0.0074529587	0.011780296	0.023060275	0.0058615254	0.015765283	0.004287029	0.0051881513	0.0045893197	0.0020954676	0.014909159	0.036395896	0.0059606098	0.0048572114	0.07102773	0.032883607	0.1823474	0.019701121	0.004393033	0.011257518	0.0043891794	0.030525936	0.00914948	0.008357374	0.0053059035	0.0043155234	0.025164438	0.16068122	0.009275808	0.02434078	0.0066200616	0.020019563
42x80	0.009384339	0.0039494867	0.017007766	0.0012094456	0.018444097	0.010359826	0.028214574	0.07933258	0.2858855	0.0030914748	0.0023278396	0.0073291487	0.0116907125	0.0135580795	0.008148319	0.0073904563	0.016480543	0.011153056	0.00776451	0.017240496	0.06893254	0.0017650139	0.008317932	0.048344746	0.024005516	0.018417612	0.0030103372	0.17843014	0.0106462315	0.0072706183	0.0073015587	0.008770038	0.007086725	0.001011983	0.0036719241	0.002563349	0.0070535694	0.013517434	0.015839214	0.0040812776
12x32	0.0045983098	0.030433701	0.0077947895	0.011179835	0.1416103	0.0020704682	0.061988026	0.07253591	0.007525206	0.009055747	0.0032646516	0.0071404194	0.06748391	0.04296494	0.040008333	0.003003384	0.027426744	0.010040395	0.003312373	0.007337072	0.0114978105	0.0037634112	0.0029848532	0.15133661	0.103874266	0.012525543	0.0013315412	0.010298249	0.013599183	0.013035156	0.0035513258	0.008793187	0.007712262	0.001190924	0.0280927	0.013431925	0.002248977	0.013237494	0.010610974	0.026109159
51x65	0.019314403	0.055657927	0.012743422	0.01638601	0.03098161	0.0051584225	0.032123476	0.019600146	0.13006689	0.009673745	0.0048085377	0.0045012413	0.022781892	0.00871239	0.08456078	0.0038184854	0.024309633	0.011666363	0.0049246745	0.016790617	0.02886892	0.003999936	0.06333846	0.0846422	0.0072276224	0.051733267	0.012891984	0.01087603	0.04318391	0.0116371745	0.0074750446	0.015332531	0.06411547	0.003970872	0.005314515	0.009431095	0.009936489	0.0070611006	0.017810958	0.022571767
53x59	0.014311097	0.013047959	0.0069882446	0.010410987	0.060794022	0.02620778	0.005425032	0.033771664	0.010142061	0.084005296	0.0046449592	0.0047100023	0.050584704	0.01740279	0.020865811	0.0053740614	0.03006163	0.048882682	0.007495376	0.011882582	0.063202396	0.003290843	0.015503841	0.1013314	0.012013696	0.079486035	0.00626761	0.014091746	0.04301966	0.02297676	0.005696693	0.008830673	0.02562858	0.014352244	0.004550923	0.0033535247	0.05902012	0.009789651	0.011893012	0.028691817
66x38	0.012610571	0.053316124	0.01718091	0.012882163	0.0195254	0.02490383	0.0041332934	0.05782797	0.011470445	0.005348809	0.008006996	0.008098398	0.1644222	0.003400389	0.018262038	0.10692682	0.0514675	0.0032889463	0.0047222516	0.01223206	0.003368068	0.029126769	0.01999459	0.007788292	0.0075035067	0.099932514	0.006022889	0.048110683	0.028695496	0.016993966	0.004698793	0.0065827174	0.062399507	0.014644879	0.003416506	0.004026683	0.010441975	0.008226386	0.012839567	0.005159118
54x36	0.005796293	0.05802011	0.05651018	0.03015792	0.0068959813	0.004539939	0.0073748697	0.0104741445	0.0066787186	0.004210719	0.009773663	0.0033683693	0.017433478	0.0018016245	0.005019788	0.006324451	0.007180361	0.017726842	0.005067826	0.0122610275	0.07338849	0.013745588	0.005615748	0.0022416692	0.0033548693	0.24952576	0.0054981173	0.034814738	0.20818602	0.041204628	0.0039869365	0.007270221	0.021189693	0.0059718075	0.017481713	0.0065461136	0.0095917815	0.001035458	0.0015282993	0.011206005
10x46	0.009549361	0.0029219277	0.05036274	0.00092923647	0.00831272	0.024964666	0.022721348	0.012119514	0.006852296	0.0051164706	0.005199549	0.0028413045	0.016430227	0.004255777	0.007443344	0.027855078	0.007003153	0.01015324	0.0063277567	0.0019161354	0.026418183	0.006006939	0.00575741	0.010544769	0.026287245	0.005750463	0.0015694945	0.05557238	0.0031163988	0.016037941	0.03851137	0.45338604	0.0027766335	0.0029502446	0.051752675	0.022492737	0.013245677	0.018505912	0.0030443876	0.0029972603
63x49	0.068843655	0.07471775	0.010255684	0.09932411	0.0036473556	0.004268702	0.0084032705	0.032917876	0.0063763475	0.01805106	0.021000775	0.022956055	0.05795593	0.0071075438	0.0055472367	0.024461348	0.01118661	0.04328891	0.0048537604	0.026704239	0.020757737	0.023886396	0.09322987	0.0048751105	0.0029176348	0.012224812	0.01931093	0.009908538	0.008602569	0.014049983	0.0054127877	0.008710045	0.11492612	0.021686694	0.0033877222	0.00320031	0.01286018	0.0048111947	0.018971818	0.044401426
28x88	0.0041815965	0.0024965678	0.06577967	0.0019239726	0.0071051735	0.022835515	0.051900692	0.013623299	0.07509304	0.006278128	0.0036931236	0.00922722	0.07237919	0.049663126	0.0081535755	0.00996881	0.01176966	0.0024336188	0.0043759774	0.0119989	0.007307415	0.012287945	0.0036561317	0.05203809	0.16597486	0.011138427	0.0025061802	0.0063127438	0.0056474623	0.0018955466	0.16769454	0.014829291	0.0036295136	0.0043597776	0.052566495	0.008906563	0.0024951014	0.025187127	0.0061538005	0.010532177
17x97	0.08579343	0.018429462	0.007975839	0.010594037	0.021097828	0.009255946	0.01003419	0.009252062	0.0059725065	0.01797103	0.017346375	0.021881664	0.1003512	0.046021704	0.007055816	0.06421569	0.018491872	0.050934985	0.016310148	0.004503502	0.03400615	0.0071549644	0.08671547	0.03656689	0.016959164	0.008987134	0.036926884	0.0057047955	0.009516355	0.014491314	0.013428471	0.004340239	0.044994276	0.06421698	0.007845688	0.008778608	0.019273313	0.006264028	0.008978768	0.021361277
23x29	0.016518548	0.0037799622	0.01662473	0.0037181792	0.0075048613	0.0069263233	0.008884848	0.0065344223	0.16098182	0.0030806346	0.007245795	0.0075766444	0.0032239992	0.020652346	0.0069885906	0.07419207	0.020186262	0.01821227	0.0051647187	0.014938091	0.012097145	0.00782134	0.08109105	0.008694009	0.020616034	0.010897894	0.0026167983	0.018382307	0.009791436	0.00204102	0.24811903	0.010982993	0.014804105	0.0053706733	0.0072752987	0.07605224	0.003900775	0.008242774	0.007933931	0.030334046
21x35	0.041289266	0.08409536	0.0050162277	0.031178428	0.019739227	0.005826938	0.020711603	0.030219758	0.12595408	0.010237406	0.015941124	0.016054802	0.0089269215	0.027963579	0.04203479	0.0046160556	0.0018818601	0.032547437	0.007984383	0.00826723	0.029269272	0.012395735	0.1573361	0.0056905835	0.009976173	0.018579913	0.018777266	0.0044270554	0.014851062	0.011077577	0.00916584	0.012344659	0.10337578	0.011190793	0.0071685784	0.009450465	0.005965095	0.0017378744	0.00459135	0.0121424
63x37	0.006770474	0.076788895	0.009032883	0.0143036395	0.009144822	0.003094559	0.00574395	0.009412588	0.007056634	0.0037726078	0.012122089	0.0072759776	0.31720108	0.0032476261	0.05444648	0.029105306	0.020472465	0.007470663	0.0044523864	0.02201608	0.061721884	0.0065522194	0.11672222	0.010072907	0.004628268	0.025416458	0.0100803925	0.008212024	0.02130729	0.0055616735	0.007449832	0.009001499	0.046221428	0.0053769937	0.0043820795	0.0055228993	0.015463123	0.0048935562	0.0036355057	0.0048466264
38x70	0.05624737	0.0056507713	0.004524036	0.009470878	0.00996988	0.0050501395	0.0035251619	0.0028895438	0.005231809	0.0044936747	0.0132025285	0.014909833	0.0044609103	0.004799807	0.12376219	0.0075331507	0.010228073	0.016428035	0.0043678763	0.0045397147	0.028091015	0.013545761	0.1018029	0.002343386	0.005185281	0.07089305	0.084637135	0.0049227565	0.21108213	0.046414535	0.0032171265	0.079152115	0.007202968	0.010053652	0.0019466493	0.0024520725	0.0034698392	0.0025811933	0.002444608	0.0072764703
55x25	0.02095692	0.11001474	0.0047100666	0.06584748	0.005389202	0.00932179	0.0063975505	0.017105198	0.122794844	0.021619633	0.023423417	0.010793674	0.01594377	0.0043026023	0.020665234	0.00826457	0.0036127283	0.003775293	0.006900532	0.0035225383	0.0075431853	0.014119602	0.099516876	0.009260106	0.0043457663	0.075071596	0.048464656	0.012259017	0.024901446	0.029147664	0.005018984	0.012826921	0.109984286	0.0141481105	0.0047236145	0.008367446	0.003931895	0.005815159	0.011131439	0.014060451
9x49	0.006295002	0.004669071	0.041068114	0.002391946	0.0092451405	0.0082653435	0.09103736	0.007621333	0.03137568	0.017129874	0.0067316196	0.0040647546	0.0051564747	0.019059708	0.0044448273	0.004094175	0.07122887	0.009174125	0.08487585	0.0044070515	0.0063156504	0.005840947	0.0029933236	0.09534102	0.076933034	0.005472474	0.0013907137	0.005170923	0.0053664357	0.002166965	0.07901052	0.010969914	0.0049559497	0.0037761703	0.17306913	0.013259024	0.004888414	0.05127603	0.01086894	0.008598104
33x101	0.002178092	0.0026828856	0.0010471351	0.0038539502	0.154397	0.0053155753	0.04963447	0.0063083754	0.12324241	0.13483676	0.0034209106	0.0073743146	0.0049840026	0.020554088	0.00764985	0.0040816166	0.022523986	0.0010209855	0.12700512	0.0130873015	0.0033317602	0.007088197	0.0042150635	0.06815008	0.06458186	0.0069330344	0.0056212037	0.0045414474	0.00554094	0.000768043	0.072879255	0.0026953763	0.0037357803	0.0027881104	0.011989485	0.0032632302	0.0026287655	0.005401297	0.023289595	0.005358651
27x29	0.058129843	0.034064125	0.0065433136	0.02829632	0.020028537	0.0050925873	0.020033536	0.041808624	0.04431965	0.003478242	0.054328445	0.029137855	0.03176877	0.005245944	0.010859895	0.042082775	0.0072273454	0.04765384	0.019599779	0.0087513635	0.02386686	0.08746168	0.0337516	0.014950961	0.00684306	0.0076791835	0.036856066	0.049637496	0.009611145	0.008476576	0.012265053	0.0061786873	0.028547665	0.07704198	0.0034376814	0.012260299	0.0047229	0.0040778457	0.010310149	0.043572314
24x34	0.014865655	0.014457771	0.0059262137	0.053283412	0.0068224217	0.06541614	0.005981588	0.0049663065	0.009193711	0.0038259067	0.0037137822	0.01036951	0.0053593824	0.045776766	0.00546419	0.0020840976	0.0065041794	0.008386452	0.0012749343	0.06946239	0.011757054	0.0050532054	0.296581	0.042390987	0.020880844	0.011476653	0.029844467	0.005706987	0.008210417	0.007350528	0.0133183915	0.011300141	0.036267176	0.0058347583	0.0077710017	0.09082995	0.0045840726	0.0102694025	0.022779005	0.014659165
43x49	0.0049684215	0.017261075	0.016686333	0.005732297	0.028854627	0.010041339	0.22319104	0.010131445	0.00999819	0.005671835	0.02350982	0.003796589	0.003174952	0.01391322	0.008020146	0.06300222	0.0012204471	0.008243064	0.0028972656	0.004431868	0.007404992	0.01612639	0.004131002	0.0014910589	0.0026532272	0.08903528	0.0057767318	0.0033296605	0.088950425	0.029050909	0.005897456	0.0092340885	0.0046789497	0.03565384	0.106287576	0.044469755	0.029412853	0.005794173	0.0023801313	0.043495387
19x27	0.13276067	0.042911403	0.005181459	0.03294178	0.008734611	0.01709626	0.0030693756	0.013750101	0.009247738	0.008781989	0.0056230878	0.0137525415	0.0043672808	0.0028234133	0.07906719	0.0058505414	0.0070542777	0.0057385555	0.003606556	0.0056183035	0.006215224	0.0039923573	0.11620271	0.004859441	0.002305534	0.17033616	0.011434024	0.007450042	0.11854911	0.055692717	0.00570163	0.01032958	0.040596113	0.004973465	0.0029693388	0.0031913337	0.0051162117	0.0021331327	0.0021508844	0.017823879
63x19	0.010464424	0.050509904	0.0034620292	0.003571304	0.03727355	0.011586569	0.0031814615	0.039239664	0.14887482	0.00827948	0.015634246	0.23424268	0.022249136	0.0019172485	0.018755088	0.014781442	0.02260257	0.013640363	0.0065466124	0.053783614	0.011679549	0.010129177	0.045965653	0.007136531	0.003766989	0.00636926	0.01690789	0.008889454	0.004765914	0.0030716897	0.006170313	0.005092494	0.005181149	0.0018822375	0.0044825063	0.0040238257	0.0030702036	0.0020408302	0.040745318	0.08803282
4x36	0.0037398855	0.0033239413	0.01890013	0.0049377647	0.13506243	0.0027459573	0.006927932	0.05538719	0.2089644	0.004241333	0.017844098	0.0059492732	0.005211826	0.065628655	0.012356673	0.007044489	0.015236995	0.019086389	0.026869709	0.022016574	0.008516633	0.01182042	0.0064442786	0.042163752	0.05284132	0.0058938754	0.003823238	0.00650409	0.008224857	0.007212426	0.01376178	0.0056558545	0.020449074	0.024585772	0.035618164	0.0031202233	0.056087527	0.02891234	0.013141586	0.0037471808
35x19	0.0050994	0.009085023	0.0054165726	0.005339775	0.022994433	0.008302485	0.008473117	0.08485427	0.005883267	0.029887458	0.016913667	0.004376161	0.23434259	0.004080143	0.24827434	0.0071134316	0.028631017	0.005320338	0.007482205	0.012735416	0.03719549	0.0065701366	0.003376413	0.0046671485	0.014346128	0.0044222176	0.006716354	0.04688655	0.007194381	0.014166506	0.006883108	0.005339231	0.0016358952	0.006005641	0.017718539	0.0052517047	0.014403985	0.01247527	0.023399962	0.0067402893
65x25	0.006556453	0.1428665	0.008066061	0.064097516	0.029280622	0.015197816	0.0026176597	0.008561225	0.007843474	0.009702482	0.02507669	0.011239552	0.017008824	0.004327125	0.005470082	0.108967125	0.014726282	0.007924036	0.02390556	0.0062447037	0.012272516	0.043228183	0.08603681	0.00495711	0.0032194494	0.0064406125	0.014026197	0.01973186	0.003889945	0.0046456438	0.03746766	0.06772488	0.054825954	0.040250607	0.0035234592	0.0067852265	0.0018290845	0.004767682	0.009102945	0.05559438
16x40	0.0023634692	0.0018808434	0.05909616	0.0023088274	0.0043644374	0.101368606	0.0025970135	0.004798353	0.0069801854	0.0026282326	0.0010437194	0.0013920394	0.04999921	0.14602596	0.009675531	0.010225252	0.0023150474	0.001507955	0.0025097951	0.0051080226	0.007948641	0.00075454614	0.0033962189	0.046708163	0.059470937	0.0033529387	0.0017653394	0.004790198	0.0026433603	0.004421131	0.012244109	0.09286719	0.0016240169	0.0016311492	0.11668451	0.20528676	0.0029065444	0.0061728833	0.002069191	0.005073572
25x71	0.018222027	0.009572845	0.032246683	0.015383118	0.020564707	0.0025320058	0.011995146	0.074017204	0.008279678	0.012956633	0.020947797	0.03930819	0.15215982	0.012595267	0.1385828	0.011923478	0.025796397	0.005919796	0.008582338	0.016937342	0.021009503	0.010448216	0.026144622	0.012709925	0.015377625	0.023839345	0.009014878	0.0042263884	0.014594632	0.029419303	0.0063578114	0.008144901	0.008158478	0.030981747	0.012986251	0.016705174	0.019712137	0.0102684945	0.004258183	0.07711915
57x49	0.033944886	0.0056277756	0.004623689	0.021960843	0.01209439	0.0056891334	0.004228277	0.0066330023	0.025675677	0.006157637	0.012859302	0.021934118	0.006702082	0.002654174	0.19650997	0.00703992	0.0057432028	0.0018548621	0.0068540187	0.0040522395	0.011826883	0.008376071	0.060601633	0.0037569655	0.00269414	0.06286643	0.075890005	0.0037834756	0.12017977	0.0816808	0.0056610378	0.12347969	0.015658388	0.010404229	0.0030845795	0.004903068	0.0012377936	0.0015254588	0.004643608	0.0049067
62x70	0.010186757	0.0074776625	0.0079992525	0.003597463	0.008517779	0.016532665	0.0067516225	0.009818639	0.012434729	0.012786589	0.02703445	0.0113076	0.17372122	0.0062822523	0.014325002	0.0054126824	0.026491653	0.046976347	0.17191462	0.008158433	0.09911404	0.011381876	0.008910869	0.009588085	0.033668913	0.021801839	0.014654028	0.047687568	0.010720561	0.011054826	0.015699647	0.009777538	0.009445482	0.0119624315	0.016713442	0.0057021743	0.008197894	0.02278608	0.015274215	0.028131077
45x97	0.002988008	0.0073743802	0.005131649	0.0051503587	0.038236324	0.0064579793	0.006980209	0.008511941	0.007868636	0.012177726	0.08668611	0.0120159825	0.061381422	0.01982586	0.08356812	0.009811521	0.14781165	0.0065134885	0.016196012	0.0070904237	0.0053583886	0.0603229	0.0074527557	0.10243939	0.08714664	0.0037503322	0.0015479053	0.0028597573	0.0027910457	0.0014041562	0.008091531	0.010375946	0.0040918225	0.027606834	0.04366734	0.00402728	0.013158497	0.017863898	0.012681999	0.03158377
57x95	0.005146227	0.004789048	0.004254244	0.008970203	0.03308476	0.059272557	0.06606874	0.0063202917	0.006322405	0.0068072854	0.009622542	0.0032597412	0.06549061	0.043176882	0.008302928	0.0069779227	0.00897956	0.004617631	0.117584795	0.00299353	0.007556875	0.008049813	0.008339993	0.061705157	0.22588271	0.00926037	0.0029769992	0.0054015457	0.009564938	0.04409238	0.0066605094	0.009666956	0.0051038777	0.0099988105	0.020968318	0.008073055	0.019606486	0.044756442	0.0163956	0.0038972755
